
time,ax,ay,az,wx,wy,wz,
0.003,-0.04,-0.18,0.34,0.03,-0.01,-0.00,
0.003,-0.04,-0.18,0.34,0.03,-0.01,-0.00,
0.003,-0.25,-0.12,0.38,0.03,-0.01,-0.00,
0.003,-0.25,-0.12,0.38,0.04,-0.02,0.00,
0.004,-0.25,-0.12,0.38,0.04,-0.03,0.01,
0.004,-0.35,-0.08,0.33,0.04,-0.03,0.01,
0.006,-0.35,-0.08,0.33,0.05,-0.04,0.02,
0.008,-0.35,-0.08,0.33,0.05,-0.05,0.02,
0.009,-0.34,-0.08,0.20,0.05,-0.05,0.02,
0.011,-0.34,-0.08,0.20,0.05,-0.06,0.03,
0.013,-0.34,-0.08,0.20,0.05,-0.06,0.03,
0.014,-0.24,-0.08,0.04,0.05,-0.06,0.03,
0.016,-0.24,-0.08,0.04,0.05,-0.06,0.04,
0.019,-0.24,-0.08,0.04,0.05,-0.07,0.04,
0.019,-0.14,-0.10,-0.05,0.05,-0.07,0.04,
0.02,-0.14,-0.10,-0.05,0.05,-0.07,0.05,
0.024,-0.14,-0.10,-0.05,0.05,-0.07,0.05,
0.024,-0.09,-0.11,-0.13,0.05,-0.07,0.05,
0.026,-0.09,-0.11,-0.13,0.05,-0.07,0.05,
0.029,-0.09,-0.11,-0.13,0.05,-0.07,0.05,
0.029,-0.04,-0.13,-0.14,0.05,-0.07,0.05,
0.031,-0.04,-0.13,-0.14,0.04,-0.07,0.05,
0.033,-0.04,-0.13,-0.14,0.04,-0.07,0.05,
0.033,-0.02,-0.11,-0.10,0.04,-0.07,0.05,
0.037,-0.02,-0.11,-0.10,0.04,-0.07,0.05,
0.038,-0.02,-0.11,-0.10,0.04,-0.08,0.06,
0.038,0.07,-0.11,-0.09,0.04,-0.08,0.06,
0.04,0.07,-0.11,-0.09,0.03,-0.08,0.06,
0.044,0.07,-0.11,-0.09,0.03,-0.08,0.05,
0.044,0.20,-0.08,-0.13,0.03,-0.08,0.05,
0.046,0.20,-0.08,-0.13,0.03,-0.08,0.05,
0.049,0.27,-0.03,-0.15,0.03,-0.08,0.05,
0.049,0.27,-0.03,-0.15,0.03,-0.08,0.05,
0.05,0.27,-0.03,-0.15,0.02,-0.08,0.05,
0.053,0.27,-0.03,-0.15,0.02,-0.07,0.04,
0.053,0.30,-0.02,-0.16,0.02,-0.07,0.04,
0.055,0.30,-0.02,-0.16,0.02,-0.06,0.04,
0.058,0.30,-0.02,-0.16,0.02,-0.05,0.03,
0.058,0.32,-0.05,-0.18,0.02,-0.05,0.03,
0.06,0.32,-0.05,-0.18,0.02,-0.04,0.03,
0.065,0.32,-0.05,-0.18,0.02,-0.03,0.03,
0.066,0.27,-0.08,-0.19,0.02,-0.03,0.03,
0.066,0.27,-0.08,-0.19,0.02,-0.01,0.03,
0.068,0.27,-0.08,-0.19,0.01,-0.01,0.02,
0.068,0.29,-0.06,-0.09,0.01,-0.01,0.02,
0.071,0.29,-0.06,-0.09,0.01,0.01,0.02,
0.073,0.29,-0.06,-0.09,0.01,0.01,0.01,
0.073,0.35,-0.06,-0.00,0.01,0.01,0.01,
0.075,0.35,-0.06,-0.00,0.01,0.01,0.01,
0.078,0.37,-0.11,0.09,0.01,0.01,0.01,
0.078,0.37,-0.11,0.09,0.01,0.02,0.00,
0.08,0.37,-0.11,0.09,0.02,0.02,0.00,
0.083,0.37,-0.11,0.09,0.02,0.02,-0.00,
0.083,0.35,-0.15,0.09,0.02,0.02,-0.00,
0.085,0.35,-0.15,0.09,0.02,0.02,-0.01,
0.088,0.35,-0.15,0.09,0.02,0.03,-0.01,
0.088,0.24,-0.13,0.12,0.02,0.03,-0.01,
0.091,0.24,-0.13,0.12,0.02,0.03,-0.01,
0.094,0.14,-0.11,0.16,0.02,0.03,-0.01,
0.094,0.14,-0.11,0.16,0.02,0.02,-0.02,
0.097,0.14,-0.11,0.16,0.02,0.02,-0.01,
0.098,0.08,-0.09,0.19,0.02,0.02,-0.01,
0.098,0.08,-0.09,0.19,0.03,0.01,-0.01,
0.1,0.08,-0.09,0.19,0.03,0.01,-0.02,
0.103,0.08,-0.09,0.19,0.03,0.00,-0.02,
0.103,0.06,-0.10,0.17,0.03,0.00,-0.02,
0.105,0.06,-0.10,0.17,0.03,-0.01,-0.02,
0.107,0.06,-0.10,0.17,0.03,-0.01,-0.02,
0.108,0.11,-0.12,0.10,0.03,-0.01,-0.02,
0.11,0.11,-0.12,0.10,0.03,-0.02,-0.02,
0.113,0.14,-0.06,0.09,0.03,-0.02,-0.02,
0.113,0.14,-0.06,0.09,0.03,-0.02,-0.02,
0.115,0.14,-0.06,0.09,0.04,-0.02,-0.02,
0.117,0.14,-0.06,0.09,0.04,-0.02,-0.02,
0.118,0.20,-0.02,0.02,0.04,-0.02,-0.02,
0.12,0.20,-0.02,0.02,0.04,-0.02,-0.03,
0.123,0.20,-0.02,0.02,0.04,-0.02,-0.03,
0.124,0.33,-0.00,-0.04,0.04,-0.02,-0.03,
0.125,0.33,-0.00,-0.04,0.04,-0.02,-0.03,
0.127,0.33,-0.00,-0.04,0.03,-0.01,-0.04,
0.128,0.42,-0.06,-0.09,0.03,-0.01,-0.04,
0.13,0.42,-0.06,-0.09,0.03,-0.00,-0.05,
0.132,0.42,-0.06,-0.09,0.03,0.01,-0.05,
0.133,0.40,-0.15,-0.13,0.03,0.01,-0.05,
0.135,0.40,-0.15,-0.13,0.03,0.01,-0.06,
0.137,0.40,-0.15,-0.13,0.03,0.02,-0.06,
0.138,0.35,-0.17,-0.09,0.03,0.02,-0.06,
0.139,0.35,-0.17,-0.09,0.03,0.02,-0.07,
0.143,0.35,-0.17,-0.09,0.03,0.03,-0.08,
0.143,0.36,-0.18,-0.06,0.03,0.03,-0.08,
0.145,0.36,-0.18,-0.06,0.03,0.03,-0.08,
0.147,0.36,-0.18,-0.06,0.02,0.03,-0.08,
0.148,0.40,-0.09,-0.03,0.02,0.03,-0.08,
0.151,0.40,-0.09,-0.03,0.03,0.04,-0.09,
0.152,0.40,-0.09,-0.03,0.03,0.04,-0.09,
0.153,0.42,-0.03,-0.06,0.03,0.04,-0.09,
0.155,0.42,-0.03,-0.06,0.03,0.05,-0.10,
0.158,0.25,-0.01,-0.07,0.03,0.05,-0.10,
0.158,0.25,-0.01,-0.07,0.03,0.05,-0.10,
0.161,0.25,-0.01,-0.07,0.02,0.05,-0.10,
0.171,0.11,-0.02,-0.03,0.02,0.05,-0.10,
0.172,0.11,-0.02,-0.03,0.02,0.05,-0.10,
0.172,0.11,-0.02,-0.03,0.02,0.06,-0.10,
0.172,0.11,-0.02,-0.03,0.02,0.05,-0.10,
0.173,0.09,-0.03,0.14,0.02,0.05,-0.10,
0.173,0.09,-0.03,0.14,0.02,0.05,-0.10,
0.173,-0.05,-0.00,0.25,0.02,0.05,-0.10,
0.173,-0.05,-0.00,0.25,0.03,0.04,-0.10,
0.174,-0.05,-0.00,0.25,0.03,0.03,-0.09,
0.177,-0.14,-0.06,0.34,0.03,0.03,-0.09,
0.177,-0.14,-0.06,0.34,0.03,0.02,-0.09,
0.18,-0.14,-0.06,0.34,0.04,0.01,-0.08,
0.183,-0.22,-0.09,0.34,0.04,0.01,-0.08,
0.183,-0.22,-0.09,0.34,0.04,0.00,-0.08,
0.185,-0.22,-0.09,0.34,0.05,-0.01,-0.08,
0.187,-0.22,-0.09,0.34,0.05,-0.02,-0.07,
0.187,-0.28,-0.08,0.29,0.05,-0.02,-0.07,
0.205,-0.28,-0.08,0.29,0.05,-0.02,-0.07,
0.206,-0.41,0.01,0.21,0.05,-0.02,-0.07,
0.206,-0.41,0.01,0.21,0.06,-0.03,-0.06,
0.206,-0.41,0.01,0.21,0.06,-0.04,-0.05,
0.206,-0.41,0.01,0.21,0.06,-0.05,-0.04,
0.207,-0.41,0.06,0.25,0.06,-0.05,-0.04,
0.207,-0.41,0.06,0.25,0.07,-0.05,-0.04,
0.207,-0.41,0.06,0.25,0.07,-0.05,-0.03,
0.207,-0.33,0.04,0.15,0.07,-0.05,-0.03,
0.208,-0.33,0.04,0.15,0.07,-0.05,-0.02,
0.208,-0.33,0.04,0.15,0.07,-0.04,-0.02,
0.208,-0.08,-0.06,-0.03,0.07,-0.04,-0.02,
0.21,-0.08,-0.06,-0.03,0.07,-0.04,-0.02,
0.212,-0.08,-0.06,-0.03,0.07,-0.03,-0.02,
0.214,0.18,-0.15,-0.11,0.07,-0.03,-0.02,
0.215,0.18,-0.15,-0.11,0.07,-0.03,-0.02,
0.216,0.18,-0.15,-0.11,0.07,-0.02,-0.03,
0.217,0.33,-0.16,-0.14,0.07,-0.02,-0.03,
0.219,0.33,-0.16,-0.14,0.06,-0.02,-0.03,
0.221,0.33,-0.16,-0.14,0.06,-0.01,-0.03,
0.222,0.40,-0.15,-0.14,0.06,-0.01,-0.03,
0.224,0.40,-0.15,-0.14,0.06,0.00,-0.04,
0.226,0.40,-0.15,-0.14,0.06,0.02,-0.04,
0.227,0.31,-0.20,-0.08,0.06,0.02,-0.04,
0.23,0.31,-0.20,-0.08,0.05,0.03,-0.05,
0.232,0.31,-0.20,-0.13,0.05,0.03,-0.05,
0.232,0.31,-0.20,-0.13,0.05,0.03,-0.05,
0.234,0.31,-0.20,-0.13,0.05,0.03,-0.05,
0.236,0.31,-0.20,-0.13,0.04,0.03,-0.05,
0.237,0.04,0.07,-0.12,0.04,0.03,-0.05,
0.239,0.04,0.07,-0.12,0.04,0.03,-0.05,
0.242,0.04,0.07,-0.12,0.05,0.03,-0.04,
0.242,-0.23,0.20,-0.02,0.05,0.03,-0.04,
0.244,-0.23,0.20,-0.02,0.05,0.03,-0.03,
0.247,-0.23,0.20,-0.02,0.05,0.02,-0.03,
0.247,-0.35,0.17,0.02,0.05,0.02,-0.03,
0.248,-0.35,0.17,0.02,0.04,0.01,-0.02,
0.252,-0.59,0.16,-0.08,0.04,0.01,-0.02,
0.253,-0.59,0.16,-0.08,0.04,-0.01,-0.01,
0.255,-0.59,0.16,-0.08,0.04,-0.03,0.01,
0.256,-0.59,0.16,-0.08,0.03,-0.04,0.02,
0.256,-0.53,-0.03,-0.23,0.03,-0.04,0.02,
0.259,-0.53,-0.03,-0.23,0.02,-0.06,0.02,
0.261,-0.53,-0.03,-0.23,0.02,-0.08,0.03,
0.261,-0.32,-0.23,-0.05,0.02,-0.08,0.03,
0.27,-0.32,-0.23,-0.05,0.01,-0.11,0.03,
0.27,-0.32,-0.23,-0.05,0.01,-0.13,0.03,
0.27,-0.26,-0.37,0.27,0.01,-0.13,0.03,
0.27,-0.26,-0.37,0.27,0.02,-0.14,0.04,
0.271,-0.26,-0.37,0.27,0.02,-0.14,0.05,
0.271,-0.31,-0.38,0.36,0.02,-0.14,0.05,
0.273,-0.31,-0.38,0.36,0.03,-0.14,0.06,
0.276,-0.31,-0.38,0.36,0.03,-0.14,0.06,
0.276,-0.24,-0.27,0.38,0.03,-0.14,0.06,
0.278,-0.24,-0.27,0.38,0.04,-0.14,0.07,
0.281,-0.24,-0.27,0.38,0.05,-0.14,0.06,
0.281,-0.09,-0.16,0.36,0.05,-0.14,0.06,
0.284,-0.09,-0.16,0.36,0.05,-0.14,0.07,
0.286,-0.09,-0.16,0.36,0.05,-0.14,0.07,
0.287,0.05,-0.08,0.16,0.05,-0.14,0.07,
0.288,0.05,-0.08,0.16,0.06,-0.15,0.07,
0.291,0.05,-0.08,0.16,0.05,-0.14,0.07,
0.291,0.13,-0.07,-0.09,0.05,-0.14,0.07,
0.293,0.13,-0.07,-0.09,0.05,-0.14,0.06,
0.296,0.13,-0.07,-0.09,0.04,-0.13,0.06,
0.297,0.27,-0.17,-0.27,0.04,-0.13,0.06,
0.298,0.27,-0.17,-0.27,0.04,-0.12,0.06,
0.301,0.27,-0.17,-0.27,0.03,-0.11,0.05,
0.301,0.36,-0.15,-0.19,0.03,-0.11,0.05,
0.303,0.36,-0.15,-0.19,0.03,-0.10,0.05,
0.306,0.36,-0.15,-0.19,0.04,-0.09,0.05,
0.306,0.37,0.04,-0.03,0.04,-0.09,0.05,
0.308,0.37,0.04,-0.03,0.04,-0.08,0.05,
0.311,0.37,0.04,-0.03,0.04,-0.07,0.05,
0.311,0.31,0.18,-0.13,0.04,-0.07,0.05,
0.313,0.31,0.18,-0.13,0.04,-0.07,0.04,
0.316,0.31,0.18,-0.13,0.04,-0.07,0.04,
0.317,0.19,0.14,-0.20,0.04,-0.07,0.04,
0.318,0.19,0.14,-0.20,0.03,-0.07,0.04,
0.321,0.19,0.14,-0.20,0.03,-0.07,0.04,
0.321,0.08,-0.02,-0.30,0.03,-0.07,0.04,
0.325,0.08,-0.02,-0.30,0.03,-0.07,0.04,
0.326,0.08,-0.02,-0.30,0.02,-0.07,0.03,
0.326,0.06,-0.16,-0.29,0.02,-0.07,0.03,
0.328,0.06,-0.16,-0.29,0.02,-0.07,0.03,
0.331,0.06,-0.16,-0.29,0.01,-0.07,0.03,
0.331,0.09,-0.22,-0.13,0.01,-0.07,0.03,
0.333,0.09,-0.22,-0.13,0.01,-0.07,0.03,
0.337,0.10,-0.15,0.05,0.01,-0.07,0.03,
0.337,0.10,-0.15,0.05,0.01,-0.08,0.03,
0.338,0.10,-0.15,0.05,0.01,-0.09,0.03,
0.341,0.10,-0.15,0.05,0.01,-0.10,0.03,
0.341,0.13,-0.08,0.12,0.01,-0.10,0.03,
0.343,0.13,-0.08,0.12,0.01,-0.11,0.03,
0.347,0.13,-0.08,0.12,0.01,-0.11,0.02,
0.347,0.15,-0.08,0.06,0.01,-0.11,0.02,
0.348,0.15,-0.08,0.06,0.01,-0.12,0.02,
0.351,0.15,-0.08,0.06,0.01,-0.12,0.02,
0.351,0.26,-0.08,-0.03,0.01,-0.12,0.02,
0.354,0.26,-0.08,-0.03,0.01,-0.12,0.01,
0.371,0.26,-0.08,-0.03,0.01,-0.11,0.01,
0.371,0.42,-0.12,-0.06,0.01,-0.11,0.01,
0.371,0.42,-0.12,-0.06,0.01,-0.10,0.00,
0.372,0.42,-0.12,-0.06,0.00,-0.09,-0.00,
0.372,0.62,-0.18,-0.09,0.00,-0.09,-0.00,
0.372,0.62,-0.18,-0.09,0.00,-0.06,-0.01,
0.372,0.62,-0.18,-0.09,0.00,-0.04,-0.02,
0.372,0.69,-0.19,-0.05,0.00,-0.04,-0.02,
0.372,0.69,-0.19,-0.05,0.01,-0.02,-0.03,
0.373,0.69,-0.19,-0.05,0.01,0.00,-0.03,
0.373,0.62,-0.17,0.02,0.01,0.00,-0.03,
0.373,0.62,-0.17,0.02,0.01,0.02,-0.04,
0.375,0.62,-0.17,0.02,0.01,0.03,-0.04,
0.375,0.41,-0.12,0.07,0.01,0.03,-0.04,
0.377,0.41,-0.12,0.07,0.01,0.04,-0.05,
0.386,0.41,-0.12,0.07,0.01,0.04,-0.05,
0.386,0.09,-0.05,0.09,0.01,0.04,-0.05,
0.386,0.09,-0.05,0.09,0.02,0.04,-0.05,
0.386,0.09,-0.05,0.09,0.02,0.03,-0.05,
0.387,-0.21,0.02,0.09,0.02,0.03,-0.05,
0.387,-0.21,0.02,0.09,0.02,0.02,-0.04,
0.39,-0.21,0.02,0.09,0.02,0.01,-0.03,
0.39,-0.35,0.02,0.09,0.02,0.01,-0.03,
0.392,-0.35,0.02,0.09,0.02,-0.01,-0.03,
0.395,-0.35,-0.01,0.08,0.02,-0.01,-0.03,
0.396,-0.35,-0.01,0.08,0.02,-0.03,-0.02,
0.397,-0.35,-0.01,0.08,0.02,-0.04,-0.02,
0.4,-0.35,-0.01,0.08,0.02,-0.05,-0.01,
0.401,-0.27,-0.04,0.10,0.02,-0.05,-0.01,
0.403,-0.27,-0.04,0.10,0.02,-0.06,-0.01,
0.405,-0.27,-0.04,0.10,0.02,-0.07,-0.00,
0.405,-0.17,-0.04,0.11,0.02,-0.07,-0.00,
0.407,-0.17,-0.04,0.11,0.02,-0.08,0.00,
0.41,-0.17,-0.04,0.11,0.03,-0.09,0.00,
0.41,-0.10,-0.05,0.19,0.03,-0.09,0.00,
0.413,-0.10,-0.05,0.19,0.03,-0.10,0.01,
0.415,-0.10,-0.05,0.19,0.03,-0.10,0.01,
0.415,-0.07,-0.06,0.22,0.03,-0.10,0.01,
0.417,-0.07,-0.06,0.22,0.03,-0.11,0.01,
0.421,-0.07,-0.06,0.22,0.04,-0.12,0.01,
0.421,-0.00,-0.10,0.23,0.04,-0.12,0.01,
0.423,-0.00,-0.10,0.23,0.04,-0.13,0.01,
0.425,-0.00,-0.10,0.23,0.04,-0.14,0.02,
0.426,0.05,-0.13,0.15,0.04,-0.14,0.02,
0.427,0.05,-0.13,0.15,0.04,-0.15,0.01,
0.431,0.16,-0.14,0.06,0.04,-0.15,0.01,
0.431,0.16,-0.14,0.06,0.04,-0.15,0.01,
0.432,0.16,-0.14,0.06,0.04,-0.14,0.01,
0.435,0.16,-0.14,0.06,0.04,-0.13,0.01,
0.435,0.27,-0.19,0.03,0.04,-0.13,0.01,
0.437,0.27,-0.19,0.03,0.04,-0.11,0.01,
0.44,0.27,-0.19,0.03,0.04,-0.08,0.01,
0.44,0.30,-0.35,0.05,0.04,-0.08,0.01,
0.442,0.30,-0.35,0.05,0.04,-0.06,0.01,
0.445,0.30,-0.35,0.05,0.04,-0.04,0.01,
0.445,0.52,-0.27,-0.06,0.04,-0.04,0.01,
0.447,0.52,-0.27,-0.06,0.03,-0.02,-0.00,
0.45,0.61,-0.05,-0.28,0.03,-0.02,-0.00,
0.45,0.61,-0.05,-0.28,0.03,-0.01,-0.02,
0.452,0.61,-0.05,-0.28,0.02,0.01,-0.02,
0.455,0.34,0.02,-0.46,0.02,0.01,-0.02,
