
time,ax,ay,az,wx,wy,wz,
0.003,-0.18,0.14,0.14,0.07,-0.01,-0.04,
0.003,-0.18,0.14,0.14,0.06,-0.01,-0.03,
0.003,-0.27,0.14,0.03,0.06,-0.01,-0.03,
0.003,-0.27,0.14,0.03,0.05,-0.02,-0.03,
0.003,-0.32,0.19,-0.07,0.05,-0.02,-0.03,
0.004,-0.32,0.19,-0.07,0.04,-0.02,-0.03,
0.004,-0.32,0.19,-0.07,0.03,-0.02,-0.02,
0.005,-0.33,0.22,-0.18,0.03,-0.02,-0.02,
0.005,-0.33,0.22,-0.18,0.01,-0.02,-0.01,
0.093,-0.33,0.22,-0.18,0.00,-0.03,-0.01,
0.094,-0.29,0.22,-0.25,0.00,-0.03,-0.01,
0.094,-0.29,0.22,-0.25,-0.00,-0.03,-0.01,
0.094,-0.29,0.22,-0.25,-0.01,-0.02,-0.00,
0.094,-0.29,0.22,-0.25,-0.02,-0.02,-0.00,
0.094,-0.25,0.20,-0.31,-0.02,-0.02,-0.00,
0.095,-0.25,0.20,-0.31,-0.03,-0.02,-0.00,
0.095,-0.25,0.20,-0.31,-0.03,-0.02,-0.00,
0.095,-0.21,0.14,-0.39,-0.03,-0.02,-0.00,
0.095,-0.21,0.14,-0.39,-0.04,-0.01,0.00,
0.095,-0.18,0.10,-0.47,-0.04,-0.01,0.00,
0.095,-0.18,0.10,-0.47,-0.05,-0.01,-0.00,
0.096,-0.18,0.10,-0.47,-0.05,-0.00,0.00,
0.096,-0.15,0.13,-0.50,-0.05,-0.00,0.00,
0.096,-0.17,0.14,-0.53,-0.05,-0.00,0.00,
0.096,-0.17,0.14,-0.53,-0.06,0.01,-0.00,
0.096,-0.17,0.14,-0.53,-0.06,0.01,-0.00,
0.096,-0.17,0.14,-0.53,-0.06,0.02,-0.00,
0.096,-0.17,0.14,-0.53,-0.07,0.02,-0.00,
0.097,-0.17,0.14,-0.53,-0.07,0.02,-0.00,
0.097,-0.15,0.12,-0.55,-0.07,0.02,-0.00,
0.097,-0.15,0.12,-0.55,-0.08,0.02,-0.01,
0.097,-0.15,0.05,-0.51,-0.08,0.02,-0.01,
0.097,-0.15,0.05,-0.51,-0.08,0.02,-0.01,
0.097,-0.15,0.05,-0.51,-0.09,0.02,-0.01,
0.098,-0.13,0.01,-0.41,-0.09,0.02,-0.01,
0.098,-0.13,0.01,-0.41,-0.09,0.01,-0.01,
0.098,-0.10,-0.02,-0.33,-0.09,0.01,-0.01,
0.098,-0.10,-0.02,-0.33,-0.09,0.01,-0.02,
0.098,-0.10,-0.02,-0.33,-0.09,0.00,-0.02,
0.098,-0.10,-0.02,-0.33,-0.09,-0.01,-0.02,
0.098,-0.07,-0.05,-0.26,-0.09,-0.01,-0.02,
0.099,-0.07,-0.05,-0.26,-0.09,-0.02,-0.03,
0.099,-0.07,-0.05,-0.26,-0.09,-0.02,-0.03,
0.099,-0.07,-0.05,-0.26,-0.09,-0.02,-0.04,
0.102,0.01,-0.09,-0.24,-0.09,-0.02,-0.04,
0.102,0.01,-0.09,-0.24,-0.09,-0.03,-0.04,
0.103,0.01,-0.09,-0.24,-0.09,-0.03,-0.05,
0.103,0.08,-0.10,-0.20,-0.09,-0.03,-0.05,
0.103,0.08,-0.10,-0.20,-0.09,-0.03,-0.05,
0.103,0.09,-0.11,-0.22,-0.09,-0.03,-0.05,
0.103,0.09,-0.11,-0.22,-0.09,-0.03,-0.05,
0.104,0.09,-0.11,-0.22,-0.09,-0.03,-0.06,
0.104,0.10,-0.10,-0.17,-0.09,-0.03,-0.06,
0.104,0.10,-0.10,-0.17,-0.09,-0.03,-0.06,
0.104,0.10,-0.10,-0.17,-0.09,-0.02,-0.06,
0.104,0.13,-0.09,-0.12,-0.09,-0.02,-0.06,
0.104,0.13,-0.09,-0.12,-0.09,-0.01,-0.06,
0.104,0.13,-0.09,-0.12,-0.08,-0.00,-0.06,
0.105,0.12,-0.06,-0.08,-0.08,-0.00,-0.06,
0.105,0.12,-0.06,-0.08,-0.08,0.01,-0.06,
0.105,0.12,-0.06,-0.08,-0.07,0.03,-0.06,
0.105,0.13,-0.06,-0.02,-0.07,0.03,-0.06,
0.105,0.13,-0.06,-0.02,-0.07,0.04,-0.06,
0.105,0.13,-0.06,-0.02,-0.06,0.06,-0.06,
0.105,0.13,-0.06,-0.02,-0.05,0.08,-0.06,
