
time,ax,ay,az,wx,wy,wz,
0.002,-0.13,0.10,-0.02,0.01,0.00,-0.02,
0.002,-0.19,-0.09,0.10,0.01,0.00,-0.02,
0.002,-0.19,-0.09,0.10,0.01,0.00,-0.02,
0.003,-0.19,-0.09,0.10,0.02,0.00,-0.02,
0.003,-0.19,-0.12,0.16,0.02,0.00,-0.02,
0.005,-0.19,-0.12,0.16,0.02,0.00,-0.02,
0.008,-0.19,-0.12,0.16,0.02,0.00,-0.02,
0.008,-0.04,-0.04,0.12,0.02,0.00,-0.02,
0.011,-0.04,-0.04,0.12,0.02,0.00,-0.02,
0.014,-0.04,-0.04,0.12,0.02,0.00,-0.02,
0.014,0.00,0.03,0.08,0.02,0.00,-0.02,
0.017,0.00,0.03,0.08,0.02,0.00,-0.02,
0.019,0.00,0.03,0.08,0.02,0.01,-0.02,
0.019,-0.08,0.02,0.08,0.02,0.01,-0.02,
0.021,-0.08,0.02,0.08,0.02,0.01,-0.01,
0.023,-0.13,0.01,0.15,0.02,0.01,-0.01,
0.023,-0.13,0.01,0.15,0.03,0.01,-0.01,
0.026,-0.13,0.01,0.15,0.03,0.01,-0.01,
0.028,-0.13,0.01,0.15,0.03,0.01,-0.00,
0.028,-0.13,-0.00,0.17,0.03,0.01,-0.00,
0.031,-0.13,-0.00,0.17,0.03,0.00,-0.00,
0.033,-0.13,-0.00,0.17,0.04,0.00,0.00,
0.033,-0.13,0.05,0.16,0.04,0.00,0.00,
0.035,-0.13,0.05,0.16,0.04,0.00,0.00,
0.038,-0.13,0.05,0.16,0.04,-0.00,0.01,
0.038,-0.03,0.03,0.09,0.04,-0.00,0.01,
0.04,-0.03,0.03,0.09,0.04,-0.01,0.01,
0.043,-0.03,0.03,0.09,0.04,-0.01,0.01,
0.043,0.02,0.01,-0.02,0.04,-0.01,0.01,
0.045,0.02,0.01,-0.02,0.04,-0.01,0.00,
0.049,0.03,0.01,-0.13,0.04,-0.01,0.00,
0.049,0.03,0.01,-0.13,0.04,-0.00,0.00,
0.05,0.03,0.01,-0.13,0.03,-0.00,0.00,
0.053,0.03,0.01,-0.13,0.03,-0.00,0.00,
0.053,-0.00,0.04,-0.20,0.03,-0.00,0.00,
0.055,-0.00,0.04,-0.20,0.03,0.00,0.00,
0.058,-0.00,0.04,-0.20,0.02,0.00,0.00,
0.058,-0.02,0.06,-0.21,0.02,0.00,0.00,
0.06,-0.02,0.06,-0.21,0.02,0.01,0.01,
0.063,-0.02,0.06,-0.21,0.02,0.01,0.00,
0.064,0.01,0.04,-0.14,0.02,0.01,0.00,
0.065,0.01,0.04,-0.14,0.02,0.01,0.00,
0.068,0.01,0.04,-0.14,0.02,0.01,0.00,
0.068,0.02,0.03,-0.12,0.02,0.01,0.00,
0.07,0.02,0.03,-0.12,0.01,0.01,0.00,
0.073,0.02,0.03,-0.12,0.01,0.01,0.00,
0.073,0.03,0.01,-0.18,0.01,0.01,0.00,
0.075,0.03,0.01,-0.18,0.01,0.01,0.00,
0.078,0.03,0.01,-0.18,0.00,0.02,0.00,
0.078,0.04,0.03,-0.16,0.00,0.02,0.00,
0.08,0.04,0.03,-0.16,0.00,0.02,0.00,
0.083,0.04,0.03,-0.16,-0.00,0.02,0.00,
0.084,0.03,0.02,-0.10,-0.00,0.02,0.00,
0.085,0.03,0.02,-0.10,-0.00,0.02,0.00,
0.089,0.03,0.02,-0.10,-0.00,0.02,-0.00,
0.089,0.05,-0.03,0.03,-0.00,0.02,-0.00,
0.09,0.05,-0.03,0.03,0.00,0.02,-0.00,
0.093,0.05,-0.03,0.03,0.01,0.02,-0.00,
0.093,-0.03,-0.00,0.15,0.01,0.02,-0.00,
0.095,-0.03,-0.00,0.15,0.01,0.02,-0.00,
0.099,-0.03,-0.00,0.15,0.01,0.03,0.00,
0.099,-0.12,-0.03,0.12,0.01,0.03,0.00,
0.1,-0.12,-0.03,0.12,0.01,0.03,0.00,
