
time,ax,ay,az,wx,wy,wz,
0.003,0.19,-0.12,-0.02,0.06,-0.10,0.06,
0.003,0.19,-0.12,-0.02,0.05,-0.10,0.05,
0.003,0.19,-0.12,-0.02,0.04,-0.11,0.04,
0.003,0.35,-0.06,-0.11,0.04,-0.11,0.04,
0.004,0.35,-0.06,-0.11,0.04,-0.11,0.03,
0.004,0.35,-0.06,-0.11,0.03,-0.10,0.03,
0.004,0.35,-0.06,-0.11,0.03,-0.08,0.02,
0.005,0.43,0.00,-0.00,0.03,-0.08,0.02,
0.006,0.43,0.00,-0.00,0.03,-0.07,0.02,
0.009,0.43,0.00,-0.00,0.04,-0.06,0.01,
0.009,0.44,-0.02,-0.06,0.04,-0.06,0.01,
0.012,0.44,-0.02,-0.06,0.04,-0.06,0.01,
0.014,0.44,-0.02,-0.06,0.03,-0.04,0.00,
0.014,0.27,-0.07,-0.49,0.03,-0.04,0.00,
0.016,0.27,-0.07,-0.49,0.01,-0.01,-0.00,
0.019,0.27,-0.07,-0.49,0.00,0.00,-0.01,
0.019,0.22,-0.12,-0.51,0.00,0.00,-0.01,
0.021,0.22,-0.12,-0.51,-0.00,0.01,-0.02,
0.024,0.22,-0.12,-0.51,-0.01,-0.00,-0.02,
0.024,0.06,-0.06,-0.30,-0.01,-0.00,-0.02,
0.036,0.06,-0.06,-0.30,-0.01,-0.01,-0.02,
0.036,0.06,-0.06,-0.30,-0.02,-0.01,-0.02,
0.036,-0.11,-0.03,-0.21,-0.02,-0.01,-0.02,
0.037,-0.11,-0.03,-0.21,-0.02,-0.01,-0.02,
0.037,-0.11,-0.03,-0.21,-0.02,0.00,-0.02,
0.037,-0.12,-0.03,-0.06,-0.02,0.00,-0.02,
0.038,-0.12,-0.03,-0.06,-0.02,0.01,-0.02,
0.039,-0.12,-0.03,-0.06,-0.02,0.01,-0.02,
0.039,-0.12,-0.06,0.09,-0.02,0.01,-0.02,
0.042,-0.12,-0.06,0.09,-0.01,0.00,-0.02,
0.044,-0.22,-0.11,-0.02,-0.01,0.00,-0.02,
0.045,-0.22,-0.11,-0.02,-0.02,-0.00,-0.02,
0.046,-0.22,-0.11,-0.02,-0.03,-0.00,-0.02,
0.049,-0.34,-0.17,0.07,-0.03,-0.00,-0.02,
0.049,-0.34,-0.17,0.07,-0.03,-0.01,-0.02,
0.052,-0.34,-0.17,0.07,-0.03,-0.01,-0.02,
0.054,-0.29,-0.15,0.28,-0.03,-0.01,-0.02,
0.055,-0.29,-0.15,0.28,-0.03,-0.01,-0.02,
0.056,-0.29,-0.15,0.28,-0.03,-0.00,-0.02,
0.059,-0.16,-0.06,0.50,-0.03,-0.00,-0.02,
0.059,-0.16,-0.06,0.50,-0.03,-0.01,-0.02,
0.062,-0.16,-0.06,0.50,-0.03,-0.01,-0.02,
