
time,ax,ay,az,wx,wy,wz,
0.002,-0.09,-0.09,0.10,0.01,-0.04,0.05,
0.003,-0.09,-0.09,0.10,0.01,-0.03,0.05,
0.003,-0.09,-0.09,0.10,0.01,-0.02,0.05,
0.003,-0.09,-0.09,0.10,0.01,-0.01,0.05,
0.003,-0.10,-0.09,0.16,0.01,-0.01,0.05,
0.005,-0.10,-0.09,0.16,0.01,0.01,0.04,
0.007,-0.10,-0.09,0.16,0.01,0.02,0.04,
0.007,-0.14,-0.16,0.18,0.01,0.02,0.04,
0.009,-0.14,-0.16,0.18,0.01,0.03,0.04,
0.012,-0.14,-0.16,0.18,0.01,0.03,0.04,
0.012,-0.19,-0.21,0.21,0.01,0.03,0.04,
0.014,-0.19,-0.21,0.21,0.01,0.04,0.04,
0.017,-0.19,-0.21,0.21,0.00,0.04,0.04,
0.017,-0.17,-0.20,0.18,0.00,0.04,0.04,
0.019,-0.17,-0.20,0.18,0.00,0.04,0.04,
0.021,-0.17,-0.20,0.18,0.00,0.03,0.04,
0.022,-0.12,-0.17,0.12,0.00,0.03,0.04,
0.024,-0.12,-0.17,0.12,0.00,0.03,0.03,
0.027,-0.12,-0.17,0.12,0.00,0.03,0.03,
0.027,-0.12,-0.11,0.06,0.00,0.03,0.03,
0.03,-0.12,-0.11,0.06,-0.00,0.03,0.03,
0.031,-0.12,-0.11,0.06,-0.00,0.03,0.03,
0.032,-0.19,-0.08,0.06,-0.00,0.03,0.03,
0.034,-0.19,-0.08,0.06,-0.00,0.03,0.04,
0.036,-0.19,-0.08,0.06,-0.00,0.03,0.04,
0.037,-0.21,-0.08,0.17,-0.00,0.03,0.04,
0.039,-0.21,-0.08,0.17,-0.00,0.03,0.04,
0.041,-0.21,-0.08,0.17,-0.00,0.03,0.04,
0.042,-0.13,-0.09,0.31,-0.00,0.03,0.04,
0.044,-0.13,-0.09,0.31,0.00,0.03,0.04,
0.047,-0.12,-0.12,0.35,0.00,0.03,0.04,
0.048,-0.12,-0.12,0.35,0.00,0.03,0.04,
0.049,-0.12,-0.12,0.35,0.01,0.03,0.04,
0.051,-0.12,-0.12,0.35,0.01,0.03,0.04,
0.052,-0.16,-0.18,0.19,0.01,0.03,0.04,
0.054,-0.16,-0.18,0.19,0.01,0.02,0.04,
0.056,-0.16,-0.18,0.19,0.01,0.02,0.04,
0.057,-0.22,-0.19,0.05,0.01,0.02,0.04,
0.059,-0.22,-0.19,0.05,0.01,0.01,0.03,
0.062,-0.22,-0.19,0.05,0.01,0.01,0.04,
0.062,-0.21,-0.18,0.03,0.01,0.01,0.04,
0.064,-0.21,-0.18,0.03,0.00,0.00,0.04,
0.066,-0.22,-0.16,0.09,0.00,0.00,0.04,
0.067,-0.22,-0.16,0.09,0.00,-0.00,0.04,
0.068,-0.22,-0.16,0.09,-0.00,-0.00,0.04,
0.071,-0.16,-0.15,0.19,-0.00,-0.00,0.04,
0.072,-0.16,-0.15,0.19,-0.00,-0.01,0.04,
0.074,-0.16,-0.15,0.19,0.00,-0.01,0.04,
0.076,-0.16,-0.15,0.19,0.00,-0.01,0.04,
0.076,-0.06,-0.08,0.18,0.00,-0.01,0.04,
0.078,-0.06,-0.08,0.18,0.00,-0.01,0.04,
0.087,-0.06,-0.08,0.18,0.00,-0.01,0.04,
0.087,0.05,-0.02,0.05,0.00,-0.01,0.04,
0.088,0.05,-0.02,0.05,0.00,-0.02,0.04,
0.088,0.05,-0.02,0.05,0.00,-0.01,0.03,
0.088,0.01,0.02,-0.05,0.00,-0.01,0.03,
0.088,0.01,0.02,-0.05,0.00,-0.01,0.03,
0.091,0.01,0.02,-0.05,-0.00,-0.01,0.03,
0.091,-0.09,0.03,-0.01,-0.00,-0.01,0.03,
0.093,-0.09,0.03,-0.01,-0.00,-0.00,0.03,
0.097,-0.09,0.03,-0.01,-0.00,0.00,0.03,
0.097,-0.22,-0.01,0.09,-0.00,0.00,0.03,
0.099,-0.22,-0.01,0.09,-0.00,0.00,0.03,
0.101,-0.22,-0.01,0.09,-0.00,0.00,0.03,
0.102,-0.24,-0.08,0.18,-0.00,0.00,0.03,
0.103,-0.24,-0.08,0.18,-0.00,-0.00,0.03,
0.106,-0.24,-0.08,0.18,-0.00,-0.00,0.03,
0.106,-0.17,-0.12,0.15,-0.00,-0.00,0.03,
0.108,-0.17,-0.12,0.15,0.00,-0.00,0.03,
0.111,-0.08,-0.14,0.12,0.00,-0.00,0.03,
0.112,-0.08,-0.14,0.12,0.00,-0.00,0.03,
0.114,-0.08,-0.14,0.12,0.00,0.00,0.02,
0.116,-0.08,-0.14,0.12,0.00,0.00,0.02,
0.116,-0.04,-0.13,0.22,0.00,0.00,0.02,
0.118,-0.04,-0.13,0.22,0.00,0.01,0.02,
0.121,-0.04,-0.13,0.22,0.01,0.01,0.02,
0.121,-0.05,-0.08,0.29,0.01,0.01,0.02,
0.123,-0.05,-0.08,0.29,0.01,0.02,0.01,
0.125,-0.05,-0.08,0.29,0.01,0.03,0.02,
0.126,-0.02,-0.07,0.32,0.01,0.03,0.02,
0.128,-0.02,-0.07,0.32,0.01,0.03,0.01,
0.131,-0.02,-0.07,0.32,0.01,0.03,0.01,
0.131,-0.02,-0.10,0.26,0.01,0.03,0.01,
0.133,-0.02,-0.10,0.26,0.02,0.03,0.01,
0.136,-0.02,-0.10,0.26,0.01,0.02,0.01,
0.136,-0.05,-0.13,0.18,0.01,0.02,0.01,
0.139,-0.05,-0.13,0.18,0.01,0.02,0.01,
0.14,-0.05,-0.13,0.18,0.02,0.02,0.00,
0.141,-0.03,-0.12,0.18,0.02,0.02,0.00,
0.143,-0.03,-0.12,0.18,0.02,0.02,0.00,
0.145,-0.01,-0.12,0.21,0.02,0.02,0.00,
0.146,-0.01,-0.12,0.21,0.02,0.02,-0.00,
0.148,-0.01,-0.12,0.21,0.02,0.03,0.00,
0.151,-0.01,-0.12,0.21,0.02,0.03,-0.00,
0.151,0.01,-0.06,0.26,0.02,0.03,-0.00,
0.153,0.01,-0.06,0.26,0.03,0.03,-0.01,
0.155,0.01,-0.06,0.26,0.03,0.04,-0.01,
0.156,-0.12,-0.00,0.22,0.03,0.04,-0.01,
0.157,-0.12,-0.00,0.22,0.03,0.03,-0.01,
0.16,-0.12,-0.00,0.22,0.03,0.03,-0.01,
0.16,-0.12,0.04,0.16,0.03,0.03,-0.01,
0.163,-0.12,0.04,0.16,0.03,0.02,-0.02,
0.166,-0.12,0.04,0.16,0.03,0.02,-0.02,
0.167,-0.07,-0.07,-0.03,0.03,0.02,-0.02,
0.168,-0.07,-0.07,-0.03,0.03,0.02,-0.02,
0.174,-0.07,-0.07,-0.03,0.03,0.03,-0.02,
0.174,-0.07,-0.07,-0.03,0.03,0.03,-0.01,
0.174,-0.21,-0.18,0.00,0.03,0.03,-0.01,
0.176,-0.21,-0.18,0.00,0.03,0.03,-0.01,
0.176,-0.26,-0.11,0.08,0.03,0.03,-0.01,
0.178,-0.26,-0.11,0.08,0.03,0.02,-0.00,
0.183,-0.24,-0.06,-0.03,0.03,0.02,-0.00,
0.184,-0.24,-0.06,-0.03,0.02,0.02,-0.00,
0.184,-0.24,-0.06,-0.03,0.02,0.01,-0.00,
0.186,-0.24,-0.06,-0.03,0.02,0.01,0.00,
0.187,-0.25,-0.09,-0.02,0.02,0.01,0.00,
0.188,-0.25,-0.09,-0.02,0.02,0.01,0.00,
0.191,-0.25,-0.09,-0.02,0.01,0.01,0.00,
0.191,-0.22,-0.10,0.10,0.01,0.01,0.00,
0.205,-0.22,-0.10,0.10,0.01,0.01,0.00,
0.205,-0.22,-0.10,0.10,0.01,0.01,0.00,
0.205,-0.13,-0.10,0.10,0.01,0.01,0.00,
0.205,-0.13,-0.10,0.10,0.01,0.01,0.00,
0.205,-0.08,-0.07,0.16,0.01,0.01,0.00,
0.206,-0.08,-0.07,0.16,0.01,0.01,0.00,
0.206,-0.08,-0.07,0.16,0.01,0.01,-0.00,
0.206,-0.10,-0.09,0.19,0.01,0.01,-0.00,
0.206,-0.10,-0.09,0.19,0.01,0.01,-0.00,
0.208,-0.10,-0.09,0.19,0.02,0.01,-0.00,
0.215,-0.10,-0.09,0.19,0.02,0.01,-0.01,
0.215,-0.13,-0.10,0.16,0.02,0.01,-0.01,
0.215,-0.13,-0.10,0.16,0.02,0.01,-0.01,
0.216,-0.23,-0.16,0.19,0.02,0.01,-0.01,
0.216,-0.23,-0.16,0.19,0.01,0.02,-0.01,
0.22,-0.23,-0.16,0.19,0.02,0.01,-0.01,
0.22,-0.23,-0.16,0.19,0.01,0.02,-0.01,
0.22,-0.24,-0.19,0.28,0.01,0.02,-0.01,
0.223,-0.24,-0.19,0.28,0.02,0.01,-0.00,
0.225,-0.18,-0.16,0.35,0.02,0.01,-0.00,
0.225,-0.18,-0.16,0.35,0.02,0.01,-0.00,
0.227,-0.18,-0.16,0.35,0.02,0.01,0.00,
0.23,-0.09,-0.14,0.35,0.02,0.01,0.00,
0.231,-0.09,-0.14,0.35,0.02,0.01,-0.00,
0.234,-0.09,-0.14,0.35,0.03,0.01,-0.00,
0.234,-0.09,-0.14,0.35,0.03,0.01,-0.00,
0.235,-0.06,-0.14,0.34,0.03,0.01,-0.00,
0.237,-0.06,-0.14,0.34,0.03,0.01,-0.00,
0.24,-0.06,-0.14,0.34,0.03,0.01,-0.01,
0.24,-0.04,-0.18,0.28,0.03,0.01,-0.01,
0.243,-0.04,-0.18,0.28,0.03,0.01,-0.01,
0.244,-0.04,-0.18,0.28,0.04,0.00,-0.01,
0.244,-0.11,-0.14,0.18,0.04,0.00,-0.01,
0.25,-0.11,-0.14,0.18,0.04,0.00,-0.01,
0.25,-0.11,-0.14,0.18,0.03,0.00,-0.01,
0.25,-0.19,-0.11,0.10,0.03,0.00,-0.01,
0.252,-0.19,-0.11,0.10,0.04,0.00,-0.01,
0.254,-0.19,-0.11,0.10,0.04,0.00,-0.01,
0.255,-0.26,-0.04,0.03,0.04,0.00,-0.01,
0.257,-0.26,-0.04,0.03,0.03,0.00,-0.00,
0.259,-0.26,-0.04,0.03,0.03,-0.00,-0.00,
0.26,-0.26,0.02,-0.05,0.03,-0.00,-0.00,
0.262,-0.26,0.02,-0.05,0.03,-0.01,0.00,
0.264,-0.26,0.02,-0.05,0.03,-0.01,0.00,
0.265,-0.18,0.00,-0.10,0.03,-0.01,0.00,
0.267,-0.18,0.00,-0.10,0.03,-0.02,0.00,
0.269,-0.12,-0.03,-0.17,0.03,-0.02,0.00,
0.27,-0.12,-0.03,-0.17,0.02,-0.02,0.00,
0.272,-0.12,-0.03,-0.17,0.02,-0.02,-0.00,
0.274,-0.12,-0.03,-0.17,0.02,-0.02,-0.00,
0.275,-0.10,-0.07,-0.18,0.02,-0.02,-0.00,
0.277,-0.10,-0.07,-0.18,0.02,-0.01,-0.01,
0.287,-0.06,-0.07,-0.09,0.02,-0.01,-0.01,
0.288,-0.06,-0.07,-0.09,0.01,-0.00,-0.01,
0.288,-0.06,-0.07,-0.09,0.01,0.00,-0.01,
0.288,-0.03,-0.07,0.02,0.01,0.00,-0.01,
0.288,-0.03,-0.07,0.02,0.01,0.01,-0.01,
0.288,-0.03,-0.07,0.02,0.01,0.01,-0.01,
0.289,0.03,-0.07,0.11,0.01,0.01,-0.01,
0.289,0.03,-0.07,0.11,0.01,0.02,-0.01,
0.292,0.03,-0.07,0.11,0.01,0.02,-0.02,
0.295,0.06,-0.08,0.06,0.01,0.02,-0.02,
0.295,0.06,-0.08,0.06,0.00,0.02,-0.02,
0.297,0.06,-0.08,0.06,0.01,0.03,-0.02,
0.299,0.03,-0.07,0.05,0.01,0.03,-0.02,
0.299,0.03,-0.07,0.05,0.00,0.03,-0.03,
0.301,0.03,-0.07,0.05,0.00,0.03,-0.03,
0.304,0.03,-0.07,0.05,0.00,0.03,-0.03,
0.304,-0.04,-0.08,0.06,0.00,0.03,-0.03,
0.306,-0.04,-0.08,0.06,0.00,0.03,-0.03,
0.309,-0.10,-0.10,0.10,0.00,0.03,-0.03,
0.309,-0.10,-0.10,0.10,0.00,0.03,-0.03,
0.311,-0.10,-0.10,0.10,0.00,0.03,-0.03,
0.314,-0.19,-0.12,0.15,0.00,0.03,-0.03,
0.314,-0.19,-0.12,0.15,0.00,0.03,-0.03,
0.316,-0.19,-0.12,0.15,0.00,0.02,-0.03,
0.319,-0.30,-0.11,0.24,0.00,0.02,-0.03,
0.319,-0.30,-0.11,0.24,0.00,0.02,-0.03,
0.322,-0.30,-0.11,0.24,0.00,0.02,-0.03,
0.324,-0.33,-0.10,0.31,0.00,0.02,-0.03,
0.324,-0.33,-0.10,0.31,0.01,0.01,-0.02,
0.326,-0.33,-0.10,0.31,0.01,0.01,-0.02,
0.329,-0.31,-0.09,0.35,0.01,0.01,-0.02,
0.329,-0.31,-0.09,0.35,0.01,0.01,-0.02,
0.331,-0.31,-0.09,0.35,0.01,0.00,-0.02,
0.334,-0.26,-0.11,0.38,0.01,0.00,-0.02,
0.334,-0.26,-0.11,0.38,0.02,0.00,-0.02,
0.336,-0.26,-0.11,0.38,0.02,0.00,-0.01,
0.341,-0.26,-0.11,0.38,0.03,0.00,-0.01,
0.341,-0.14,-0.15,0.41,0.03,0.00,-0.01,
0.342,-0.14,-0.15,0.41,0.03,0.00,-0.01,
0.344,-0.14,-0.15,0.41,0.03,0.01,-0.01,
0.345,-0.01,-0.18,0.36,0.03,0.01,-0.01,
0.346,-0.01,-0.18,0.36,0.04,0.01,-0.01,
0.349,-0.01,-0.18,0.36,0.04,0.01,-0.02,
0.349,0.04,-0.17,0.30,0.04,0.01,-0.02,
0.352,0.04,-0.17,0.30,0.04,0.02,-0.02,
0.354,0.04,-0.17,0.30,0.04,0.03,-0.02,
0.354,0.25,-0.04,0.22,0.04,0.03,-0.02,
0.357,0.25,-0.04,0.22,0.05,0.06,-0.03,
0.372,0.25,-0.04,0.22,0.07,0.10,-0.03,
0.373,0.45,0.60,0.53,0.07,0.10,-0.03,
0.373,0.45,0.60,0.53,0.09,0.15,-0.03,
0.373,0.45,0.60,0.53,0.10,0.19,-0.03,
0.373,0.25,0.65,-0.10,0.10,0.19,-0.03,
0.374,0.25,0.65,-0.10,0.09,0.22,-0.04,
0.374,0.25,0.65,-0.10,0.08,0.22,-0.06,
0.374,0.70,-0.06,-0.76,0.08,0.22,-0.06,
0.374,0.70,-0.06,-0.76,0.06,0.19,-0.08,
0.374,0.70,-0.06,-0.76,0.05,0.15,-0.10,
0.375,0.58,-0.35,-0.05,0.05,0.15,-0.10,
0.376,0.58,-0.35,-0.05,0.05,0.12,-0.11,
0.378,0.58,-0.35,-0.05,0.06,0.12,-0.12,
0.379,0.10,-0.18,0.51,0.06,0.12,-0.12,
0.381,0.10,-0.18,0.51,0.07,0.13,-0.12,
0.386,0.10,-0.18,0.51,0.08,0.16,-0.12,
0.386,-0.21,-0.01,0.54,0.08,0.16,-0.12,
0.386,-0.21,-0.01,0.54,0.09,0.19,-0.12,
0.388,-0.21,-0.01,0.54,0.09,0.21,-0.11,
0.388,-0.16,0.15,0.29,0.09,0.21,-0.11,
0.391,-0.16,0.15,0.29,0.09,0.22,-0.11,
0.394,-0.16,0.15,0.29,0.09,0.21,-0.11,
0.394,0.19,0.36,0.15,0.09,0.21,-0.11,
0.408,0.19,0.36,0.15,0.09,0.20,-0.12,
0.408,0.19,0.36,0.15,0.09,0.19,-0.13,
0.408,0.39,0.58,0.32,0.09,0.19,-0.13,
0.409,0.39,0.58,0.32,0.10,0.17,-0.14,
0.409,0.39,0.58,0.32,0.11,0.16,-0.15,
0.409,0.38,0.72,0.37,0.11,0.16,-0.15,
0.409,0.38,0.72,0.37,0.12,0.16,-0.15,
0.409,0.38,0.72,0.37,0.13,0.15,-0.16,
0.409,0.19,0.62,0.24,0.13,0.15,-0.16,
0.411,0.19,0.62,0.24,0.13,0.14,-0.16,
0.419,0.04,0.43,0.10,0.13,0.14,-0.16,
0.42,0.04,0.43,0.10,0.14,0.12,-0.17,
0.42,0.04,0.43,0.10,0.14,0.11,-0.18,
0.42,0.04,0.43,0.10,0.14,0.09,-0.19,
0.42,-0.13,0.18,0.04,0.14,0.09,-0.19,
0.42,-0.13,0.18,0.04,0.14,0.07,-0.19,
0.423,-0.46,0.01,0.20,0.14,0.07,-0.19,
0.423,-0.46,0.01,0.20,0.14,0.04,-0.19,
0.425,-0.46,0.01,0.20,0.14,0.02,-0.19,
0.428,-0.46,0.01,0.20,0.14,0.01,-0.19,
0.428,-0.13,0.05,0.19,0.14,0.01,-0.19,
